PlayerID,Age,Gender,Location,GameGenre,PlayTimeHours,InGamePurchases,GameDifficulty,SessionsPerWeek,AvgSessionDurationMinutes,PlayerLevel,AchievementsUnlocked,EngagementLevel
12947.0,41.0,Male,,Simulation,13.254665135472026,0.0,Easy,4.0,29.0,76.0,34.0,Low
12948.0,37.0,,Asia,Simulation,10.570602536607453,1.0,Easy,,,43.0,26.0,
12949.0,22.0,Female,,Sports,21.57253997349344,0.0,,,36.0,64.0,,Medium
12950.0,,Male,USA,Sports,17.88492447605847,0.0,Medium,12.0,,14.0,34.0,High
,40.0,Male,USA,Strategy,1.1747107660581122,0.0,Easy,,63.0,,23.0,Medium
12952.0,27.0,Male,,,22.365205984714,0.0,Medium,11.0,170.0,54.0,10.0,High
12953.0,42.0,Male,Other,RPG,20.79087462309098,0.0,Hard,12.0,,,,Low
12954.0,39.0,Male,,Action,10.026878912235311,1.0,Medium,10.0,,52.0,14.0,Low
12955.0,30.0,Male,Europe,Action,1.7810314458475125,1.0,Medium,4.0,45.0,92.0,2.0,Low
12956.0,16.0,Female,,RPG,18.4491859702692,0.0,Easy,7.0,,84.0,23.0,Medium
12957.0,32.0,Male,Other,Action,1.735272542139171,1.0,Medium,19.0,101.0,21.0,9.0,High
,31.0,Male,USA,Simulation,8.653001794388176,0.0,,2.0,,92.0,31.0,
12959.0,44.0,Male,USA,Strategy,1.053450028976556,,Medium,12.0,,35.0,35.0,Medium
12960.0,,Female,USA,Simulation,13.608346935939698,0.0,,7.0,77.0,97.0,3.0,Medium
12961.0,46.0,Male,,Simulation,8.961423628092637,1.0,Medium,,97.0,18.0,7.0,
,43.0,Male,Asia,RPG,20.494445413824785,,,11.0,30.0,99.0,3.0,Medium
12963.0,44.0,Female,Europe,RPG,13.69035207376167,0.0,Easy,12.0,107.0,4.0,32.0,Medium
12964.0,,Female,USA,Strategy,15.948619034690037,0.0,Easy,,67.0,17.0,23.0,Medium
,27.0,Female,USA,RPG,4.088418703092363,0.0,Easy,13.0,150.0,46.0,6.0,High
12966.0,35.0,Female,,Action,19.57774708960533,0.0,Easy,15.0,129.0,28.0,34.0,High
12967.0,44.0,Male,Other,Action,22.05230048570932,0.0,Medium,3.0,96.0,,,Low
12968.0,,Female,Other,Action,17.925233729453552,,Easy,2.0,85.0,45.0,19.0,Low
12969.0,31.0,,Europe,Action,1.7526817466408513,,Medium,17.0,,50.0,31.0,High
,33.0,Male,USA,RPG,,1.0,Hard,9.0,,85.0,8.0,Medium
12971.0,29.0,,Asia,,17.504470990605817,0.0,Easy,1.0,156.0,2.0,,Low
12972.0,,Male,,Action,4.563160238273631,0.0,Medium,16.0,175.0,73.0,,High
12973.0,24.0,Male,USA,Strategy,4.537752786176442,0.0,Easy,,52.0,1.0,23.0,High
12974.0,45.0,Male,USA,,21.088665177594784,0.0,Medium,7.0,,26.0,16.0,Low
12975.0,37.0,Male,Europe,Simulation,3.0936209488005426,,Easy,18.0,140.0,8.0,29.0,High
,44.0,Male,Other,,0.5092894791019198,,Easy,9.0,170.0,95.0,17.0,High
12977.0,47.0,Female,Europe,RPG,,0.0,,14.0,10.0,42.0,19.0,
,23.0,Female,USA,Simulation,10.9616685470267,0.0,Hard,,,53.0,45.0,
,15.0,Male,USA,Action,12.10892185945547,0.0,Easy,3.0,55.0,40.0,30.0,Low
12980.0,49.0,,USA,RPG,15.713970773313616,1.0,Easy,,97.0,45.0,49.0,High
12981.0,25.0,Male,Asia,Strategy,21.32680318763473,0.0,,4.0,125.0,94.0,10.0,
12982.0,48.0,Male,USA,,20.12226778775376,,Easy,3.0,151.0,30.0,30.0,
12983.0,,Female,USA,Sports,20.540817972167577,0.0,Easy,,136.0,37.0,38.0,
12984.0,23.0,Female,Europe,Sports,1.8710675519325068,0.0,Medium,17.0,66.0,61.0,,Medium
12985.0,46.0,Male,USA,Sports,0.7043295971926771,0.0,Easy,17.0,100.0,16.0,26.0,High
12986.0,,Male,USA,,11.208772016932173,,Medium,12.0,119.0,44.0,,High
12987.0,26.0,Male,Europe,Strategy,6.326364337142505,,Hard,8.0,38.0,25.0,,Low
12988.0,,,,,,0.0,Medium,,108.0,36.0,45.0,
12989.0,,,USA,Action,20.94320216535844,,Medium,0.0,129.0,,23.0,Low
12990.0,22.0,Male,Other,Strategy,11.202750944441997,1.0,Easy,,64.0,56.0,44.0,
,22.0,,Europe,Strategy,,0.0,Medium,9.0,148.0,36.0,14.0,Medium
12992.0,41.0,Male,Other,Sports,5.576904346344196,,Easy,14.0,,90.0,16.0,High
,,Female,Europe,Simulation,,0.0,Easy,12.0,65.0,90.0,16.0,Medium
12994.0,15.0,Female,Europe,RPG,16.38349024917077,0.0,Easy,7.0,,32.0,19.0,High
12995.0,25.0,Male,Other,Sports,8.803627006810801,0.0,Medium,2.0,121.0,51.0,,Medium
12996.0,,Male,Europe,,14.970430975994365,,Easy,14.0,10.0,10.0,48.0,Low
12997.0,31.0,Male,USA,Sports,0.8434971283621042,0.0,Easy,6.0,73.0,22.0,31.0,Medium
12998.0,,Female,Europe,,18.88048838317596,,Hard,5.0,,17.0,7.0,Medium
12999.0,46.0,Male,USA,Sports,13.318977642855009,0.0,Easy,15.0,142.0,53.0,5.0,High
13000.0,43.0,Female,USA,Action,,0.0,Easy,16.0,151.0,22.0,16.0,High
13001.0,35.0,Male,Asia,,10.943206847275771,,,4.0,46.0,37.0,42.0,Low
13002.0,35.0,Male,Europe,Strategy,14.461450105435144,0.0,Easy,7.0,150.0,,4.0,Medium
,37.0,Male,USA,,1.8762923388108028,0.0,Hard,19.0,45.0,43.0,11.0,Medium
13004.0,20.0,Male,USA,,23.650375521314512,,Easy,9.0,177.0,40.0,42.0,
13005.0,36.0,Male,Europe,Sports,17.826376130240206,0.0,,10.0,11.0,26.0,49.0,Low
13006.0,22.0,Male,,Strategy,6.214633917764631,0.0,Easy,17.0,157.0,42.0,5.0,High
13007.0,49.0,Male,USA,Strategy,,1.0,Easy,8.0,129.0,29.0,46.0,Medium
13008.0,25.0,Male,USA,Strategy,,1.0,Easy,13.0,101.0,45.0,25.0,Low
13009.0,38.0,Male,Europe,Simulation,5.523057953244809,0.0,Medium,4.0,31.0,70.0,0.0,Low
13010.0,35.0,Male,Europe,Simulation,18.94163201870445,0.0,Hard,11.0,95.0,53.0,41.0,Medium
,16.0,Male,USA,RPG,1.9648033188511451,0.0,,12.0,96.0,56.0,29.0,Medium
13012.0,33.0,Male,Asia,RPG,16.265957759953526,1.0,Easy,,90.0,28.0,34.0,Medium
13013.0,42.0,Female,,Sports,14.915937536281795,0.0,Hard,16.0,84.0,58.0,,High
13014.0,,Male,Europe,Action,,0.0,Medium,1.0,95.0,6.0,27.0,Low
13015.0,20.0,Female,USA,,15.32125039980986,0.0,Hard,2.0,27.0,83.0,34.0,Low
13016.0,33.0,Male,Europe,,,0.0,Medium,2.0,47.0,70.0,25.0,Low
13017.0,42.0,Female,Asia,Simulation,,1.0,Easy,11.0,,,37.0,
13018.0,16.0,Male,USA,Sports,23.58091460864409,,Easy,4.0,84.0,90.0,29.0,
13019.0,,Male,Europe,Simulation,,,Medium,9.0,,75.0,22.0,Medium
13020.0,36.0,Male,Asia,Strategy,16.07352394430334,0.0,Easy,10.0,115.0,81.0,49.0,Medium
13021.0,40.0,Male,Asia,Action,17.836126403734298,0.0,,13.0,135.0,28.0,17.0,High
13022.0,27.0,Male,,Action,19.12443602570331,0.0,Medium,19.0,,20.0,,Medium
13023.0,46.0,Female,USA,,,1.0,Medium,8.0,77.0,,44.0,Medium
13024.0,31.0,Male,USA,Sports,,1.0,Easy,7.0,32.0,17.0,2.0,Low
13025.0,33.0,Male,Other,Sports,12.248504550989267,,Medium,,136.0,6.0,40.0,
13026.0,49.0,Female,USA,Strategy,10.766720546997162,1.0,Medium,19.0,155.0,,18.0,High
13027.0,42.0,Male,,,,0.0,Medium,16.0,131.0,,45.0,High
,15.0,Male,Other,Simulation,22.01379942292926,,Medium,3.0,171.0,,,Medium
13029.0,32.0,Male,Other,Simulation,5.295439390790628,0.0,,11.0,134.0,,16.0,High
13030.0,,Male,,Simulation,20.389105950512413,1.0,Hard,13.0,63.0,22.0,17.0,Medium
13031.0,26.0,,Asia,Sports,12.256660737732153,1.0,,5.0,115.0,17.0,26.0,Medium
,,Male,Europe,Simulation,2.906113686819774,0.0,Medium,12.0,119.0,88.0,2.0,High
13033.0,,Male,Asia,,16.93103593765592,,Medium,17.0,150.0,45.0,36.0,High
13034.0,30.0,,USA,Sports,14.20310149037629,0.0,Hard,19.0,61.0,12.0,11.0,Medium
13035.0,18.0,Male,,Action,2.3064350709816805,0.0,Easy,4.0,179.0,86.0,3.0,Medium
13036.0,41.0,Female,Europe,Simulation,0.3601572417706284,0.0,,8.0,136.0,98.0,38.0,Medium
,,Female,Europe,Action,2.9238393842438253,0.0,Easy,13.0,173.0,42.0,29.0,High
13038.0,30.0,Male,,Sports,15.84657190626789,0.0,Easy,1.0,56.0,51.0,22.0,Low
13039.0,26.0,Male,USA,RPG,11.348230681312684,0.0,Easy,3.0,,52.0,13.0,
13040.0,45.0,Male,USA,Action,2.056156896129915,1.0,Medium,18.0,57.0,35.0,28.0,Medium
13041.0,38.0,Male,Europe,Sports,15.284010137260186,0.0,Easy,12.0,171.0,3.0,17.0,High
,28.0,,USA,Action,10.189112411543045,,Medium,,61.0,47.0,24.0,Medium
13043.0,39.0,Male,USA,Sports,15.558286612930676,0.0,Hard,15.0,83.0,93.0,27.0,
13044.0,48.0,Male,Other,RPG,18.73744988603023,0.0,Medium,,73.0,5.0,24.0,Medium
13045.0,17.0,,USA,Strategy,0.5732224536332868,0.0,Easy,6.0,,46.0,,Medium
13046.0,38.0,Female,USA,Strategy,1.332467078105795,0.0,,18.0,,59.0,3.0,Medium
13047.0,23.0,Female,USA,Simulation,17.970057478575768,1.0,Medium,2.0,130.0,37.0,37.0,
13048.0,40.0,Male,,Simulation,1.258162079174724,,Easy,0.0,166.0,93.0,0.0,
13049.0,34.0,Female,Asia,Action,13.432414461478178,0.0,Medium,4.0,11.0,36.0,43.0,
13050.0,,Male,USA,Simulation,19.201727209602627,1.0,Hard,3.0,70.0,75.0,4.0,Low
13051.0,33.0,Male,Europe,Sports,1.4351081259612597,,,8.0,95.0,,47.0,Medium
13052.0,17.0,Female,USA,Simulation,16.379269788255634,0.0,Medium,17.0,142.0,66.0,4.0,High
,,Female,Asia,Simulation,2.679385246850111,0.0,Easy,,81.0,33.0,36.0,Medium
13054.0,19.0,Female,Europe,Simulation,16.94039635661028,0.0,,,138.0,20.0,37.0,
13055.0,17.0,Male,Asia,Strategy,19.02636413446788,0.0,,9.0,172.0,53.0,47.0,High
13056.0,41.0,Male,Asia,Sports,2.608572416005721,0.0,Medium,2.0,,44.0,46.0,Low
13057.0,30.0,Female,Other,,21.1590427331486,1.0,Hard,,92.0,81.0,23.0,High
13058.0,29.0,Female,Other,RPG,17.834173850606696,0.0,Easy,7.0,22.0,5.0,10.0,Medium
13059.0,49.0,,Europe,Strategy,8.147792480804135,0.0,Medium,16.0,106.0,12.0,35.0,High
13060.0,26.0,Male,Europe,Sports,0.6610542820795038,0.0,,18.0,173.0,13.0,6.0,High
13061.0,40.0,Male,USA,Strategy,3.3559286854504045,0.0,Easy,3.0,155.0,78.0,45.0,Medium
13062.0,,,USA,Sports,9.38802636952365,0.0,Hard,,65.0,27.0,8.0,Low
13063.0,37.0,,Europe,Strategy,12.518085896886618,0.0,Easy,18.0,104.0,82.0,1.0,High
13064.0,45.0,,Europe,Sports,18.147152661453287,1.0,Easy,,,94.0,33.0,Medium
13065.0,34.0,Male,USA,Strategy,16.092674101058446,,Medium,14.0,105.0,6.0,36.0,High
13066.0,,Female,USA,Action,22.66921815378841,0.0,,,,2.0,17.0,Medium
13067.0,37.0,,Asia,,14.648562530227151,0.0,Medium,7.0,52.0,97.0,22.0,Low
13068.0,18.0,Female,USA,Action,11.237292157907332,0.0,Easy,4.0,140.0,60.0,30.0,Medium
13069.0,37.0,Female,Europe,Action,,1.0,,9.0,111.0,,20.0,Medium
13070.0,15.0,Male,Europe,,,0.0,Medium,2.0,169.0,27.0,39.0,Medium
,39.0,Male,Other,Strategy,16.84770071940296,0.0,Easy,,138.0,,14.0,High
13072.0,16.0,Female,Europe,Strategy,9.822357922193891,0.0,Easy,8.0,102.0,59.0,37.0,Medium
13073.0,44.0,,USA,Strategy,20.153759523065,1.0,,12.0,121.0,34.0,7.0,
,17.0,Male,USA,,6.103678780183363,,Medium,,171.0,,38.0,High
13075.0,35.0,Male,USA,RPG,13.410712565663909,,,13.0,80.0,60.0,28.0,Medium
,39.0,Male,USA,Strategy,6.132862490359243,0.0,Hard,8.0,167.0,35.0,25.0,Medium
,34.0,Male,Asia,RPG,15.897436461130042,0.0,Easy,0.0,140.0,16.0,23.0,Low
13078.0,36.0,Male,Europe,Simulation,19.734705759520835,0.0,Medium,19.0,64.0,55.0,31.0,Medium
13079.0,35.0,Male,Europe,Sports,9.925748177914285,,Medium,13.0,,66.0,25.0,High
13080.0,47.0,Male,,Sports,,0.0,Easy,4.0,157.0,79.0,40.0,Medium
13081.0,29.0,Male,Europe,Action,21.63405878677039,0.0,Hard,,,89.0,28.0,Medium
13082.0,29.0,Male,Other,,,0.0,,8.0,14.0,28.0,27.0,Low
,39.0,,Asia,,5.068212985108844,0.0,,7.0,90.0,6.0,7.0,Medium
13084.0,35.0,Male,,Sports,4.521813958174378,0.0,Easy,19.0,158.0,35.0,46.0,High
13085.0,38.0,Female,Europe,Sports,,0.0,,5.0,,23.0,27.0,Low
13086.0,19.0,Male,USA,RPG,7.370970239005435,0.0,Easy,,,55.0,29.0,Low
13087.0,20.0,Male,Asia,,3.095217447819296,1.0,Easy,18.0,101.0,27.0,2.0,High
,37.0,Female,USA,RPG,16.629587230837295,1.0,Medium,1.0,,71.0,9.0,Low
13089.0,18.0,Male,Europe,Strategy,11.411249090788209,0.0,,2.0,14.0,89.0,17.0,Low
13090.0,,Male,USA,RPG,16.543903956706295,,Hard,1.0,76.0,97.0,,Low
13091.0,32.0,Male,USA,Strategy,7.57834669271282,0.0,Easy,8.0,162.0,7.0,8.0,Medium
,35.0,Male,USA,,10.02772029685362,0.0,Easy,3.0,73.0,20.0,12.0,Low
13093.0,,,Other,Action,13.065471328858695,0.0,Medium,1.0,27.0,41.0,26.0,Low
13094.0,49.0,Male,USA,,10.66015787425113,0.0,Medium,14.0,92.0,,33.0,Medium
13095.0,36.0,Male,Asia,Simulation,,0.0,Medium,11.0,128.0,97.0,19.0,High
13096.0,37.0,Female,Asia,,5.293989337677317,1.0,Hard,12.0,27.0,23.0,47.0,Medium
13097.0,17.0,Female,USA,Simulation,,,Medium,12.0,51.0,83.0,20.0,Medium
13098.0,,Male,Europe,Strategy,,0.0,Easy,5.0,84.0,17.0,19.0,
13099.0,39.0,Female,Asia,RPG,6.946049026125671,0.0,Hard,7.0,,9.0,48.0,Medium
13100.0,,Male,Europe,Simulation,11.724131038619308,0.0,Medium,,,59.0,39.0,High
,,Male,USA,RPG,5.1523700055214325,1.0,Easy,,154.0,34.0,23.0,High
13102.0,19.0,,,Strategy,9.856834588817296,1.0,Easy,5.0,74.0,49.0,15.0,Medium
,43.0,Male,USA,Sports,2.620116242283532,,,16.0,21.0,66.0,44.0,Medium
13104.0,19.0,Male,USA,,7.763420972184098,,Easy,4.0,43.0,63.0,35.0,Low
13105.0,23.0,Male,USA,RPG,3.181295548427289,0.0,Easy,12.0,53.0,47.0,,Medium
13106.0,16.0,Male,Asia,RPG,3.3493522468682078,0.0,Easy,8.0,44.0,28.0,33.0,Medium
13107.0,15.0,Male,,,2.5066705480506863,1.0,,18.0,59.0,59.0,31.0,
,44.0,Female,Asia,RPG,17.58045200718143,0.0,Easy,3.0,138.0,24.0,13.0,Medium
13109.0,25.0,Male,USA,Sports,10.679197233204434,0.0,Easy,4.0,60.0,,14.0,
13110.0,,,USA,Strategy,3.7897128206052138,0.0,Medium,18.0,28.0,48.0,30.0,Medium
13111.0,26.0,Male,Asia,RPG,22.63708714979409,0.0,Easy,16.0,,63.0,,High
13112.0,40.0,Female,Asia,Simulation,12.950422895849425,0.0,Medium,11.0,164.0,80.0,47.0,High
,27.0,Male,Europe,Sports,12.96099905796184,0.0,Medium,,134.0,29.0,17.0,Medium
13114.0,22.0,Male,Europe,Action,12.74553879399439,0.0,Hard,19.0,160.0,81.0,10.0,High
13115.0,42.0,,Europe,Strategy,9.255813897267988,0.0,,8.0,179.0,60.0,8.0,High
13116.0,44.0,Male,Europe,Sports,3.431704075121287,0.0,Easy,,,76.0,20.0,Low
13117.0,23.0,Male,Europe,Strategy,9.733228030026094,1.0,Easy,,174.0,22.0,39.0,Medium
13118.0,45.0,Male,Asia,Action,11.334959709116347,1.0,Easy,13.0,170.0,46.0,21.0,High
13119.0,35.0,Male,,Strategy,19.0009897347131,0.0,,17.0,,,5.0,Medium
13120.0,48.0,Male,Asia,Action,17.544663331932114,0.0,,,66.0,98.0,48.0,Medium
13121.0,45.0,Male,USA,Action,,1.0,,3.0,,18.0,,
,,Male,USA,RPG,7.377877598629683,0.0,Medium,1.0,63.0,44.0,19.0,
13123.0,26.0,Female,USA,Sports,21.336519754108267,0.0,Medium,11.0,,14.0,47.0,
,15.0,Male,Asia,Action,,,Easy,18.0,95.0,90.0,36.0,
13125.0,36.0,Male,USA,RPG,0.8049994303470198,0.0,Medium,12.0,178.0,,2.0,High
13126.0,15.0,Female,USA,Sports,,0.0,,,,54.0,7.0,High
13127.0,15.0,Male,Other,Action,16.398757925031784,,,3.0,49.0,29.0,27.0,
13128.0,35.0,,USA,RPG,20.696869174570143,0.0,,7.0,168.0,27.0,32.0,Medium
13129.0,29.0,Male,,,20.830707359569026,0.0,Easy,19.0,,23.0,8.0,High
13130.0,31.0,Male,Other,Simulation,8.08634218705938,0.0,Medium,7.0,150.0,2.0,,Medium
,36.0,Male,USA,Strategy,0.8688465236462157,0.0,,5.0,36.0,,20.0,
13132.0,49.0,Male,Asia,Simulation,9.896228098882332,,Easy,12.0,140.0,65.0,13.0,High
13133.0,30.0,Female,,RPG,15.046530539671767,0.0,Easy,0.0,,,38.0,Low
13134.0,22.0,Male,USA,Simulation,10.267980071932698,0.0,Medium,15.0,,76.0,49.0,
13135.0,31.0,Male,USA,Sports,8.246125379630785,0.0,,7.0,84.0,69.0,26.0,Medium
13136.0,31.0,Male,Other,RPG,10.651695424471528,0.0,Medium,3.0,159.0,22.0,,Medium
13137.0,40.0,Female,Asia,Strategy,14.3867836419511,0.0,,9.0,134.0,34.0,42.0,
13138.0,27.0,Male,USA,RPG,18.30186894351159,0.0,,18.0,52.0,98.0,15.0,Medium
13139.0,31.0,Female,Asia,RPG,0.3384585591275817,0.0,Easy,0.0,,19.0,9.0,Low
13140.0,31.0,Female,USA,RPG,14.979048025016562,0.0,Easy,7.0,147.0,,4.0,
13141.0,,Male,Europe,Simulation,3.022199145044074,0.0,,13.0,166.0,51.0,,High
13142.0,20.0,,USA,RPG,,0.0,Easy,19.0,162.0,,22.0,High
13143.0,49.0,Male,Asia,Strategy,13.315340184849289,1.0,Easy,7.0,69.0,43.0,30.0,Medium
13144.0,28.0,,Europe,Strategy,9.547804765037135,0.0,,7.0,178.0,39.0,36.0,Medium
13145.0,22.0,Male,,Simulation,19.312248927233984,,Hard,19.0,,81.0,49.0,Medium
13146.0,,Female,Europe,Strategy,,0.0,Easy,5.0,90.0,9.0,6.0,Medium
13147.0,41.0,Female,,Simulation,21.98253111990953,,,10.0,82.0,82.0,36.0,Medium
13148.0,,,Europe,Action,17.395175443451244,0.0,Hard,14.0,113.0,38.0,46.0,High
13149.0,45.0,Female,,Sports,4.136776607348294,0.0,Medium,,42.0,43.0,1.0,Medium
,49.0,Female,USA,RPG,,1.0,Hard,,58.0,,44.0,
13151.0,20.0,Male,Europe,Strategy,2.2665172544911174,1.0,Easy,7.0,56.0,62.0,4.0,Medium
13152.0,19.0,Male,Asia,Strategy,19.264354227729243,0.0,,,133.0,,31.0,High
13153.0,36.0,Male,Europe,Action,22.564555592810137,,Hard,0.0,121.0,,36.0,Low
,37.0,Male,,RPG,22.814280767069487,0.0,Hard,5.0,,66.0,7.0,Low
13155.0,39.0,,USA,Simulation,16.261325276313137,0.0,Hard,0.0,,4.0,1.0,Low
13156.0,48.0,Female,Asia,Action,,0.0,Easy,16.0,83.0,69.0,30.0,High
13157.0,,Male,USA,RPG,23.144029473907487,0.0,,11.0,55.0,14.0,40.0,
13158.0,19.0,Female,USA,RPG,18.59204298343237,,,,27.0,84.0,4.0,Low
13159.0,40.0,Male,USA,Simulation,8.711651946941728,0.0,Easy,13.0,140.0,13.0,6.0,High
13160.0,34.0,Male,USA,Action,7.260451174326267,0.0,Hard,5.0,68.0,96.0,3.0,Medium
13161.0,20.0,,USA,Action,5.959773735381965,0.0,Hard,9.0,39.0,71.0,21.0,High
13162.0,20.0,Male,Asia,Sports,11.166163618089785,0.0,,1.0,81.0,,,Low
13163.0,32.0,,,Simulation,16.033417476871083,1.0,Easy,1.0,113.0,7.0,17.0,Low
13164.0,,Male,,Sports,1.0417082573693248,0.0,Easy,15.0,153.0,91.0,31.0,High
13165.0,31.0,Female,,RPG,16.606926790349664,0.0,Hard,11.0,,2.0,3.0,Medium
13166.0,28.0,Male,,Sports,7.83834457556438,,Hard,17.0,24.0,25.0,15.0,Medium
13167.0,,Male,Europe,Simulation,8.391423288972884,0.0,Easy,4.0,,49.0,25.0,Medium
13168.0,27.0,Female,Other,RPG,5.45274241617537,0.0,Easy,9.0,,42.0,10.0,High
13169.0,,Female,Europe,Action,,0.0,Easy,14.0,71.0,,,Medium
13170.0,29.0,Male,Asia,,16.378522548549405,0.0,,5.0,155.0,9.0,6.0,Medium
13171.0,33.0,Female,Other,Action,3.4684636761380467,,Easy,5.0,,,21.0,Medium
13172.0,49.0,Female,,Action,15.00214958088892,1.0,Hard,15.0,80.0,81.0,5.0,Medium
13173.0,31.0,Male,USA,Simulation,20.97633233126636,0.0,,,81.0,43.0,3.0,Medium
,,,,Sports,20.227570038849095,0.0,Easy,14.0,,,6.0,Low
13175.0,33.0,Male,,Strategy,8.674969767868015,0.0,,9.0,144.0,96.0,21.0,High
13176.0,,Male,USA,Action,17.64441672566806,0.0,Hard,,159.0,,12.0,High
13177.0,49.0,Male,,Simulation,14.221686641294976,0.0,Easy,8.0,92.0,71.0,38.0,Medium
13178.0,46.0,Female,USA,Strategy,,0.0,Easy,0.0,165.0,95.0,40.0,Low
13179.0,,Female,USA,RPG,6.394593769455637,0.0,Medium,1.0,152.0,,19.0,Low
,31.0,Male,,Strategy,11.776974630925553,0.0,Easy,18.0,,63.0,3.0,Medium
13181.0,21.0,Male,USA,Simulation,22.21410887145208,0.0,Easy,16.0,18.0,70.0,21.0,
13182.0,15.0,Female,Asia,RPG,15.09422801328822,1.0,Medium,19.0,83.0,23.0,44.0,High
,49.0,Male,Europe,Action,,0.0,Easy,15.0,133.0,58.0,20.0,High
13184.0,46.0,Male,Other,,15.5051493794948,0.0,Easy,2.0,,8.0,,Low
13185.0,,,Asia,Sports,3.633830765346288,1.0,,15.0,97.0,,34.0,High
13186.0,20.0,Female,,Action,2.985728109317532,0.0,Easy,11.0,29.0,,31.0,
13187.0,28.0,Female,Other,,,0.0,Hard,16.0,97.0,74.0,20.0,High
13188.0,29.0,Female,Europe,RPG,20.093129317371485,0.0,,0.0,71.0,19.0,34.0,Low
13189.0,18.0,Female,Europe,Strategy,13.182294789222482,0.0,Hard,13.0,149.0,54.0,14.0,High
13190.0,30.0,Male,Europe,Sports,,0.0,,2.0,129.0,89.0,,
13191.0,42.0,Male,USA,Sports,8.198954810781174,0.0,Medium,3.0,89.0,28.0,,Low
13192.0,30.0,,Asia,Simulation,12.818273137754764,1.0,Easy,,141.0,86.0,48.0,High
13193.0,18.0,Male,USA,Action,22.976796141091107,0.0,,9.0,40.0,,35.0,Medium
13194.0,40.0,Male,USA,Simulation,1.5754629068365409,0.0,Easy,2.0,115.0,,11.0,Low
13195.0,42.0,Male,Asia,Simulation,,,Hard,12.0,166.0,26.0,17.0,High
13196.0,46.0,Male,,Simulation,22.810475906429254,0.0,Hard,5.0,177.0,9.0,14.0,Medium
13197.0,16.0,Male,Europe,Sports,18.505297012227004,1.0,Easy,12.0,160.0,42.0,15.0,High
13198.0,45.0,Male,Europe,Simulation,18.879419155570474,0.0,Easy,19.0,111.0,86.0,30.0,High
13199.0,17.0,Male,,RPG,15.44082023598796,,,16.0,99.0,62.0,12.0,High
13200.0,22.0,Female,USA,Sports,22.303973200436044,1.0,Easy,15.0,44.0,16.0,1.0,Medium
13201.0,38.0,,Asia,RPG,22.377583769837905,0.0,Easy,13.0,69.0,55.0,41.0,Medium
13202.0,29.0,Female,Europe,Sports,12.419426031539537,0.0,Easy,7.0,94.0,89.0,17.0,Medium
13203.0,45.0,Male,USA,Action,17.907825913162586,0.0,,16.0,134.0,70.0,34.0,High
13204.0,23.0,,USA,,,0.0,Easy,8.0,151.0,37.0,18.0,Medium
,16.0,Male,Europe,Simulation,10.768233229820144,0.0,Easy,0.0,116.0,4.0,31.0,Low
13206.0,22.0,Female,Europe,Action,,0.0,Medium,1.0,73.0,73.0,,Low
13207.0,21.0,Female,Other,Action,2.639468815313947,0.0,,6.0,40.0,48.0,41.0,
13208.0,30.0,Male,USA,Strategy,16.016254136583086,0.0,Easy,14.0,157.0,25.0,16.0,High
13209.0,,Female,,Simulation,3.367984097474687,1.0,,11.0,,,49.0,Medium
13210.0,,Male,Asia,Strategy,13.270665152869777,,,5.0,96.0,24.0,26.0,Medium
13211.0,24.0,Male,Europe,,1.4481465795486832,0.0,Easy,15.0,16.0,55.0,,Low
13212.0,32.0,Female,Asia,RPG,23.87567500028013,0.0,,10.0,110.0,32.0,41.0,Medium
13213.0,19.0,,Asia,Sports,15.89472160776732,0.0,Easy,16.0,138.0,,1.0,High
13214.0,43.0,Male,Asia,Action,,0.0,Medium,18.0,14.0,3.0,14.0,Low
13215.0,48.0,Male,USA,Strategy,17.208541388420993,0.0,Medium,10.0,24.0,,9.0,
13216.0,37.0,Female,USA,RPG,14.61663421813671,0.0,,5.0,14.0,,36.0,High
13217.0,19.0,Male,Europe,Simulation,16.704771357922077,1.0,Hard,,65.0,63.0,21.0,Medium
13218.0,44.0,Male,,Strategy,,0.0,Medium,9.0,61.0,79.0,34.0,Medium
13219.0,20.0,Female,Europe,Action,16.936158595210024,,Easy,1.0,136.0,61.0,25.0,High
13220.0,,Male,Europe,Action,4.078188121860957,0.0,Medium,5.0,29.0,,15.0,
13221.0,43.0,,Europe,Strategy,6.412184221885144,0.0,Easy,18.0,35.0,88.0,28.0,Medium
13222.0,37.0,Male,Europe,Strategy,4.482641053725979,0.0,,11.0,32.0,26.0,30.0,Medium
13223.0,,Female,,Action,17.02508754590393,1.0,Easy,13.0,26.0,64.0,16.0,Medium
13224.0,46.0,Male,USA,,9.643379410443217,0.0,,13.0,,46.0,3.0,High
13225.0,32.0,Female,Europe,Sports,1.5175585323629646,0.0,Easy,11.0,96.0,14.0,22.0,Medium
13226.0,29.0,Female,Europe,Action,11.681182575184929,0.0,Easy,8.0,142.0,,23.0,Medium
,46.0,Female,USA,,10.767344600986313,0.0,Medium,18.0,,36.0,40.0,
13228.0,23.0,Male,USA,Sports,13.50192488356646,0.0,Easy,18.0,143.0,97.0,,High
13229.0,,Female,USA,,21.92497478318177,,Easy,8.0,129.0,88.0,34.0,Medium
,34.0,Female,Europe,Strategy,19.403716767944893,0.0,,5.0,106.0,37.0,,
13231.0,20.0,Male,Europe,Strategy,18.21505218348477,0.0,Medium,2.0,85.0,26.0,14.0,Low
